순수판정,조치,플랫폼,S2판매채널명,판매채널콘텐츠ID,판매채널ID,콘텐츠ID,콘텐츠명,콘텐츠형태,판매채널명,사용안함_사용금지_표식,지급정산관리_존재,지급정산관리_판매채널명,지급정산관리_콘텐츠명,지급정산관리_콘텐츠ID,IPS_존재,콘텐츠명_IPS,담당부서,담당자명,장르,세부장르,원본파일,판매채널콘텐츠ID_빈값,지급정산관리_지급정산상태,지급정산관리_승인상태,귀속법인,서비스유형,작가필명,등급
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,문피아,문피아(후원금 정산),675319,49,112352,[사용안함]_마법 배운 재벌집 늦둥이_서오,소설,문피아(후원금 정산),Y,N,,,,Y,[사용안함]_마법 배운 재벌집 늦둥이_서오,소설편집팀,조원재,남성향,판타지,문피아(후원금 정산)_원본.xlsx,N,,,키다리스튜디오,단행본,서오,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,문피아,문피아(후원금 정산),673179,49,109327,[사용안함]_만렙요원 : 재벌이 되다_준강,소설,문피아(후원금 정산),Y,N,,,,Y,[사용안함]_만렙요원 : 재벌이 되다_준강,소설편집팀,조원재,남성향,판타지,문피아(후원금 정산)_원본.xlsx,N,,,키다리스튜디오,단행본,준강,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,문피아,문피아(후원금 정산),676402,49,112954,[사용안함]_말년에 이계라니_정현우,소설,문피아(후원금 정산),Y,N,,,,Y,[사용안함]_말년에 이계라니_정현우,소설편집팀,조원재,,판타지,문피아(후원금 정산)_원본.xlsx,N,,,키다리스튜디오,단행본,정현우,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,문피아,문피아(후원금 정산),805584,49,320963,[사용안함]_미생법사_서오,소설,문피아(후원금 정산),Y,N,,,,Y,[사용안함]_미생법사_서오,소설편집팀,조원재,남성향,기타,문피아(후원금 정산)_원본.xlsx,N,,,키다리스튜디오,연재,서오,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,문피아,문피아(후원금 정산),700247,49,313412,[사용안함]_수를 읽는 남자 : 세상을 바꾸는 컨설턴트_준강,소설,문피아(후원금 정산),Y,N,,,,Y,[사용안함]_수를 읽는 남자 : 세상을 바꾸는 컨설턴트_준강,소설편집팀,조원재,남성향,판타지,문피아(후원금 정산)_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,문피아,문피아(후원금 정산),805586,49,320965,[사용안함]_스킬스 현대편_서오,소설,문피아(후원금 정산),Y,N,,,,Y,[사용안함]_스킬스 현대편_서오,소설편집팀,조원재,남성향,기타,문피아(후원금 정산)_원본.xlsx,N,,,키다리스튜디오,연재,서오,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,문피아,문피아(후원금 정산),805585,49,320964,[사용안함]_스킬스_서오,소설,문피아(후원금 정산),Y,N,,,,Y,[사용안함]_스킬스_서오,소설편집팀,조원재,남성향,기타,문피아(후원금 정산)_원본.xlsx,N,,,키다리스튜디오,연재,서오,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,문피아,문피아(후원금 정산),803760,49,320889,[사용안함]_아포칼립스의 유일한 플레이어_쓰고또쓰고,소설,문피아(후원금 정산),Y,N,,,,Y,[사용안함]_아포칼립스의 유일한 플레이어_쓰고또쓰고,소설편집팀,조원재,남성향,기타,문피아(후원금 정산)_원본.xlsx,N,,,키다리스튜디오,연재,쓰고또쓰고,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,문피아,문피아(후원금 정산),899034,49,315278,[사용안함]_어웨이큰 - 분노의 학살자_테서스,소설,문피아(후원금 정산),Y,N,,,,Y,[사용안함]_어웨이큰 - 분노의 학살자_테서스,소설편집팀,조원재,남성향,판타지,문피아(후원금 정산)_원본.xlsx,N,,,키다리스튜디오,연재,,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,문피아,문피아(후원금 정산),803751,49,320886,[사용안함]_월드스타가 될 운명입니다_마늘소금,소설,문피아(후원금 정산),Y,N,,,,Y,[사용안함]_월드스타가 될 운명입니다_마늘소금,소설편집팀,조원재,남성향,현대판타지,문피아(후원금 정산)_원본.xlsx,N,,,키다리스튜디오,연재,마늘소금,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,문피아,문피아(후원금 정산),715607,49,114911,[사용안함]_유산 받아 레벨 업!_북홀릭,소설,문피아(후원금 정산),Y,N,,,,Y,[사용안함]_유산 받아 레벨 업!_북홀릭,소설편집팀,조원재,남성향,판타지,문피아(후원금 정산)_원본.xlsx,N,,,키다리스튜디오,단행본,북홀릭,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,문피아,문피아(후원금 정산),718230,49,115536,[사용안함]_창업의 신_정현우,소설,문피아(후원금 정산),Y,N,,,,Y,[사용안함]_창업의 신_정현우,소설편집팀,조원재,남성향,판타지,문피아(후원금 정산)_원본.xlsx,N,,,키다리스튜디오,단행본,정현우,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,문피아,문피아(후원금 정산),673258,49,109340,[사용안함]_코드네임 사신_준강,소설,문피아(후원금 정산),Y,N,,,,Y,[사용안함]_코드네임 사신_준강,소설편집팀,조원재,남성향,판타지,문피아(후원금 정산)_원본.xlsx,N,,,키다리스튜디오,단행본,준강,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,문피아,문피아(후원금 정산),675353,49,112356,[사용안함]_핵무기도 만들어 드릴까요?_북홀릭,소설,문피아(후원금 정산),Y,N,,,,Y,[사용안함]_핵무기도 만들어 드릴까요?_북홀릭,소설편집팀,조원재,남성향,일반서,문피아(후원금 정산)_원본.xlsx,N,,,키다리스튜디오,단행본,북홀릭,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,문피아,문피아(후원금 정산),805583,49,320962,[사용안함]_현자귀환_서오,소설,문피아(후원금 정산),Y,N,,,,Y,[사용안함]_현자귀환_서오,소설편집팀,조원재,남성향,기타,문피아(후원금 정산)_원본.xlsx,N,,,키다리스튜디오,연재,서오,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,488910,67,247113,"(사용안함)_고인물,무림에가다·갈드_중복",소설,미소설,Y,N,,,,Y,"(사용안함)_고인물,무림에가다·갈드_중복",소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,단행본,,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,565240,67,107761,(사용안함)_골 때리는 엄마들·미도파_중복,소설,미소설,Y,N,,,,Y,(사용안함)_골 때리는 엄마들·미도파_중복,소설편집팀,조원재,남성향,성인물,미소설_원본.xlsx,N,,,키다리스튜디오,연재,미도파,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,835120,67,111006,(사용안함)_독식하는 재벌 3세·서오_중복,소설,미소설,Y,N,,,,Y,(사용안함)_독식하는 재벌 3세·서오_중복,소설편집팀,이선근,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,연재,서오,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,199631,67,112663,(사용안함)_드래곤 엔터테인먼트,소설,미소설,Y,N,,,,Y,(사용안함)_드래곤 엔터테인먼트,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,단행본,지미신,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,681715,67,247289,(사용안함)_마왕이나노머신을숨김·갈드_중복,소설,미소설,Y,N,,,,Y,(사용안함)_마왕이나노머신을숨김·갈드_중복,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,단행본,,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,844617,67,321853,(사용안함)_사이코패스 살인마는 살고 싶다·민작가_중복,소설,미소설,Y,N,,,,Y,(사용안함)_사이코패스 살인마는 살고 싶다·민작가_중복,운영팀,김부용,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,868875,67,114786,(사용안함)_용사무적,소설,미소설,Y,N,,,,Y,(사용안함)_용사무적,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,단행본,만선,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,488907,67,247075,(사용안함)_음공천하·서호_중복,소설,미소설,Y,N,,,,Y,(사용안함)_음공천하·서호_중복,소설편집팀,조원재,남성향,무협,미소설_원본.xlsx,N,,,키다리스튜디오,연재,서호,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,873103,67,317382,(사용안함)_재벌집 망나니 7대 독자·앤서_중복,소설,미소설,Y,N,,,,Y,(사용안함)_재벌집 망나니 7대 독자·앤서_중복,소설유통팀,김성경,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,183028,67,110141,(사용안함)_전직 랭커는 템빨로 레벨 업!·갈드_중복,소설,미소설,Y,N,,,,Y,(사용안함)_전직 랭커는 템빨로 레벨 업!·갈드_중복,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,연재,갈드,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,178372,67,109662,[사용안함]_EPL-프리미어 리그_말리브해적,소설,미소설,Y,N,,,,Y,[사용안함]_EPL-프리미어 리그_말리브해적,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,연재,말리브해적,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,178411,67,109667,[사용안함]_MLB-메이저 리그_말리브해적,소설,미소설,Y,N,,,,Y,[사용안함]_MLB-메이저 리그_말리브해적,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,연재,"말리브의해적,말리브해적",비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,164227,67,107776,[사용안함]_M녀 조교_키제이,소설,미소설,Y,N,,,,Y,[사용안함]_M녀 조교_키제이,소설편집팀,조원재,남성향,성인물,미소설_원본.xlsx,N,,,키다리스튜디오,연재,키제이,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,178441,67,109671,[사용안함]_SSS급 괴물 사냥꾼_나 홀로 마법사_북홀릭,소설,미소설,Y,N,,,,Y,[사용안함]_SSS급 괴물 사냥꾼_나 홀로 마법사_북홀릭,소설편집팀,조원재,남성향,"판타지,기타",미소설_원본.xlsx,N,,,키다리스튜디오,연재,"북홀릭,이원규",비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,179180,67,109749,[사용안함]_나 홀로 마법사_북홀릭,소설,미소설,Y,N,,,,Y,[사용안함]_나 홀로 마법사_북홀릭,소설편집팀,조원재,남성향,현대판타지,미소설_원본.xlsx,N,,,키다리스튜디오,연재,"북홀릭,이원규",비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,179289,67,109761,[사용안함]_내가 알던 게임이 아니다_오시안,소설,미소설,Y,N,,,,Y,[사용안함]_내가 알던 게임이 아니다_오시안,소설편집팀,조원재,남성향,성인물,미소설_원본.xlsx,N,,,키다리스튜디오,연재,오시안,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,179807,67,109806,[사용안함]_도시의 주인_말리브해적,소설,미소설,Y,N,,,,Y,[사용안함]_도시의 주인_말리브해적,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,연재,"말리브 해적,말리브해적",비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,805588,67,320961,[사용안함]_독식하는 재벌 3세_미생법사_순혈의 헌터_스킬스_스킬스 - 현대편_시간의 마에스트로_연봉 1조 신입사원_현자귀환_서오,소설,미소설,Y,N,,,,Y,[사용안함]_독식하는 재벌 3세_미생법사_순혈의 헌터_스킬스_스킬스 - 현대편_시간의 마에스트로_연봉 1조 신입사원_현자귀환_서오,소설편집팀,조원재,남성향,기타,미소설_원본.xlsx,N,,,키다리스튜디오,연재,서오,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,672867,67,108039,[사용안함]_똥녀 가고 여신 온다_탄마,소설,미소설,Y,N,,,,Y,[사용안함]_똥녀 가고 여신 온다_탄마,소설편집팀,조원재,남성향,"성인물,판타지",미소설_원본.xlsx,N,,,키다리스튜디오,단행본,탄마,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,845626,67,112822,[사용안함]_리턴 오브 로드_정현우,소설,미소설,Y,N,,,,Y,[사용안함]_리턴 오브 로드_정현우,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,단행본,정현우,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,565407,67,112352,[사용안함]_마법 배운 재벌집 늦둥이_서오,소설,미소설,Y,N,,,,Y,[사용안함]_마법 배운 재벌집 늦둥이_서오,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,단행본,서오,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,873105,67,325280,[사용안함]_마왕겁_삼국지 이신창성_학원 폭력물의 회귀 특전자_원하,소설,미소설,Y,N,,,,Y,[사용안함]_마왕겁_삼국지 이신창성_학원 폭력물의 회귀 특전자_원하,소설편집팀,조원재,기타,기타,미소설_원본.xlsx,N,,,키다리스튜디오,연재,원하,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,180251,67,109841,[사용안함]_마왕군 전입을 명 받았습니다_하늘곰,소설,미소설,Y,N,,,,Y,[사용안함]_마왕군 전입을 명 받았습니다_하늘곰,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,연재,하늘곰,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,673140,67,108830,[사용안함]_마왕으로 산다_하늘곰,소설,미소설,Y,N,,,,Y,[사용안함]_마왕으로 산다_하늘곰,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,단행본,하늘곰,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,676396,67,112954,[사용안함]_말년에 이계라니_정현우,소설,미소설,Y,N,,,,Y,[사용안함]_말년에 이계라니_정현우,소설편집팀,조원재,,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,단행본,정현우,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,805590,67,320963,[사용안함]_미생법사_서오,소설,미소설,Y,N,,,,Y,[사용안함]_미생법사_서오,소설편집팀,조원재,남성향,기타,미소설_원본.xlsx,N,,,키다리스튜디오,연재,서오,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,178329,67,109654,[사용안함]_범죄자의 일상생활_니가던진야설,소설,미소설,Y,N,,,,Y,[사용안함]_범죄자의 일상생활_니가던진야설,소설편집팀,조원재,남성향,성인물,미소설_원본.xlsx,N,,,키다리스튜디오,연재,니가던진야설,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,901030,67,109925,[사용안함]_보수적인데 팬티는 왜 벗어?_친구 엄마와 친구 먹기_타락 부부_어쩌다 근친_골 때리는 엄마들_일찐 친구엄마와 가족들을 따먹는다_미도파,소설,미소설,Y,N,,,,Y,[사용안함]_보수적인데 팬티는 왜 벗어?_친구 엄마와 친구 먹기_타락 부부_어쩌다 근친_골 때리는 엄마들_일찐 친구엄마와 가족들을 따먹는다_미도파,소설편집팀,조원재,남성향,성인물,미소설_원본.xlsx,N,,,키다리스튜디오,연재,미도파,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,700242,67,313412,[사용안함]_수를 읽는 남자 : 세상을 바꾸는 컨설턴트_준강,소설,미소설,Y,N,,,,Y,[사용안함]_수를 읽는 남자 : 세상을 바꾸는 컨설턴트_준강,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,181526,67,109990,[사용안함]_슈퍼스타_누구도 막을 수 없어!!!!!!_구라천재,소설,미소설,Y,N,,,,Y,[사용안함]_슈퍼스타_누구도 막을 수 없어!!!!!!_구라천재,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,연재,구라천재,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,805592,67,320965,[사용안함]_스킬스 현대편_서오,소설,미소설,Y,N,,,,Y,[사용안함]_스킬스 현대편_서오,소설편집팀,조원재,남성향,기타,미소설_원본.xlsx,N,,,키다리스튜디오,연재,서오,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,805591,67,320964,[사용안함]_스킬스_서오,소설,미소설,Y,N,,,,Y,[사용안함]_스킬스_서오,소설편집팀,조원재,남성향,기타,미소설_원본.xlsx,N,,,키다리스튜디오,연재,서오,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,851986,67,320889,[사용안함]_아포칼립스의 유일한 플레이어_쓰고또쓰고,소설,미소설,Y,N,,,,Y,[사용안함]_아포칼립스의 유일한 플레이어_쓰고또쓰고,소설편집팀,조원재,남성향,기타,미소설_원본.xlsx,N,,,키다리스튜디오,연재,쓰고또쓰고,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,673225,67,109335,[사용안함]_악마의 경쟁회귀 시스템에 들어와 버렸다_테서스,소설,미소설,Y,N,,,,Y,[사용안함]_악마의 경쟁회귀 시스템에 들어와 버렸다_테서스,소설편집팀,조원재,남성향,성인물,미소설_원본.xlsx,N,,,키다리스튜디오,단행본,테서스,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,673238,67,109336,[사용안함]_얀데레에게 찍혔습니다_LOCOLOCO,소설,미소설,Y,N,,,,Y,[사용안함]_얀데레에게 찍혔습니다_LOCOLOCO,소설편집팀,조원재,남성향,"성인물,판타지",미소설_원본.xlsx,N,,,키다리스튜디오,단행본,LOCOLOCO,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,688737,67,315278,[사용안함]_어웨이큰 - 분노의 학살자_테서스,소설,미소설,Y,N,,,,Y,[사용안함]_어웨이큰 - 분노의 학살자_테서스,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,연재,,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,164814,67,107830,[사용안함]_외도 전설 -마법소녀 조교기-_외도정사,소설,미소설,Y,N,,,,Y,[사용안함]_외도 전설 -마법소녀 조교기-_외도정사,소설편집팀,조원재,남성향,성인물,미소설_원본.xlsx,N,,,키다리스튜디오,단행본,외도정사,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,673030,67,108060,[사용안함]_외도 전설 -마법소녀 조교기-_외도정사,소설,미소설,Y,N,,,,Y,[사용안함]_외도 전설 -마법소녀 조교기-_외도정사,소설편집팀,조원재,남성향,성인물,미소설_원본.xlsx,N,,,키다리스튜디오,단행본,"외도정사,프로무림",성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,178458,67,109672,[사용안함]_웰컴 투 메모리_모탈 신드롬_SSS급 천재_북홀릭,소설,미소설,Y,N,,,,Y,[사용안함]_웰컴 투 메모리_모탈 신드롬_SSS급 천재_북홀릭,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,연재,"북홀릭,이원규",비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,182504,67,110091,[사용안함]_웰컴 투 메모리_북홀릭,소설,미소설,Y,N,,,,Y,[사용안함]_웰컴 투 메모리_북홀릭,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,연재,"북홀릭,이원규",비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,182709,67,110115,[사용안함]_인간 자체가 강함_박신우,소설,미소설,Y,N,,,,Y,[사용안함]_인간 자체가 강함_박신우,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,연재,박신우,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,675298,67,112351,[사용안함]_인간 자체가 강함_박신우,소설,미소설,Y,N,,,,Y,[사용안함]_인간 자체가 강함_박신우,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,단행본,박신우,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,182881,67,110129,[사용안함]_재벌가 차남은 먼치킨_말리브해적,소설,미소설,Y,N,,,,Y,[사용안함]_재벌가 차남은 먼치킨_말리브해적,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,연재,"말리브 해적,말리브해적",비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,182905,67,110130,[사용안함]_재벌가 첫째아들_하늘곰,소설,미소설,Y,N,,,,Y,[사용안함]_재벌가 첫째아들_하늘곰,소설편집팀,조원재,남성향,현대판타지,미소설_원본.xlsx,N,,,키다리스튜디오,연재,하늘곰,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,681698,67,247287,[사용안함]_중력술사 아스께끼맨_테서스,소설,미소설,Y,N,,,,Y,[사용안함]_중력술사 아스께끼맨_테서스,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,단행본,,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,718223,67,115536,[사용안함]_창업의 신_정현우,소설,미소설,Y,N,,,,Y,[사용안함]_창업의 신_정현우,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,단행본,정현우,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,164929,67,107839,[사용안함]_코드네임 사신_준강,소설,미소설,Y,N,,,,Y,[사용안함]_코드네임 사신_준강,소설편집팀,조원재,남성향,무협,미소설_원본.xlsx,N,,,키다리스튜디오,연재,준강,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,681777,67,247395,[사용안함]_코인게이트를열었다_용병애쉬,소설,미소설,Y,N,,,,Y,[사용안함]_코인게이트를열었다_용병애쉬,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,단행본,,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,164961,67,107842,[사용안함]_타락 부부_미도파,소설,미소설,Y,N,,,,Y,[사용안함]_타락 부부_미도파,소설편집팀,조원재,남성향,성인물,미소설_원본.xlsx,N,,,키다리스튜디오,연재,미도파,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,673046,67,108062,[사용안함]_패배 용사 - 약골 용사의 에로 대모험!_외도정사,소설,미소설,Y,N,,,,Y,[사용안함]_패배 용사 - 약골 용사의 에로 대모험!_외도정사,소설편집팀,조원재,남성향,성인물,미소설_원본.xlsx,N,,,키다리스튜디오,단행본,외도정사,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,673271,67,109342,"[사용안함]_퐁퐁의 역습_테서스,프로무림",소설,미소설,Y,N,,,,Y,"[사용안함]_퐁퐁의 역습_테서스,프로무림",소설편집팀,조원재,남성향,"성인물,판타지",미소설_원본.xlsx,N,,,키다리스튜디오,단행본,"테서스,프로무림",성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,184509,67,110294,[사용안함]_핵무기도 만들어 드릴까요?_북홀릭,소설,미소설,Y,N,,,,Y,[사용안함]_핵무기도 만들어 드릴까요?_북홀릭,소설편집팀,조원재,남성향,판타지,미소설_원본.xlsx,N,,,키다리스튜디오,연재,북홀릭,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,675348,67,112356,[사용안함]_핵무기도 만들어 드릴까요?_북홀릭,소설,미소설,Y,N,,,,Y,[사용안함]_핵무기도 만들어 드릴까요?_북홀릭,소설편집팀,조원재,남성향,일반서,미소설_원본.xlsx,N,,,키다리스튜디오,단행본,북홀릭,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,672922,67,108047,[사용안함]_헬조선의 백수들이여 단결하라_테서스,소설,미소설,Y,N,,,,Y,[사용안함]_헬조선의 백수들이여 단결하라_테서스,소설편집팀,조원재,남성향,성인물,미소설_원본.xlsx,N,,,키다리스튜디오,단행본,테서스,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,미소설,미소설,805589,67,320962,[사용안함]_현자귀환_서오,소설,미소설,Y,N,,,,Y,[사용안함]_현자귀환_서오,소설편집팀,조원재,남성향,기타,미소설_원본.xlsx,N,,,키다리스튜디오,연재,서오,비성인
